No,Nama Sekolah,BP,Status,siswa_total,jumlah_guru,staf_total,jumlah_ruangan,daya_listrik,wilayah_total,skor_akreditasi,Lintang,Bujur,pca1,pca2,dbscanonly_kluster,PeningkatanDBSCAN_3klaster,skor_akreditasi_n,siswa_total_n,jumlah_ruangan_n,wilayah_total_n,daya_listrik_n,jumlah_guru_n,staf_total_n,skor_rekomendasi,peringkat
220,UPT SPF SD NEGERI PANNYIKKOKANG 1,SD,Negeri,268,18,4,9,2300,2560,92,-5.140547,119.435486,0.642289318,-0.346072197,2,2,0.043478261,0.168447517,0.897727273,0.997305129,0.992075033,0.856,0.875,33.26119079,8466
4651,SD ISLAM YAPDESI,SD,Swasta,34,4,1,4,900,3525,91,-5.133211,120.258611,-1.498429285,0.13445895,2,2,0.086956522,0.021370207,0.954545455,0.996275208,0.997164461,0.968,0.96875,33.25528492,8467
5699,SD NEGERI 6 Dende Piongan Napo,SD,Negeri,186,13,4,10,5500,2857,91,-2.961655,119.903575,0.284984515,-0.193243728,2,2,0.086956522,0.116907605,0.886363636,0.996988148,0.980442053,0.896,0.875,33.25419903,8468
931,SD INPRES 12/79 SIJELLING,SD,Negeri,37,7,3,8,2200,3152,90,-4.549752,120.21949,-0.811174724,-0.379462724,2,2,0.130434783,0.023255814,0.909090909,0.996673302,0.992438563,0.944,0.90625,33.23254207,8469
8130,SMP YP PGRI DISAMAKAN,SMP,Swasta,268,12,5,15,6700,1500,91,-5.1587,119.4175,0.920630928,-0.709537665,2,2,0.086956522,0.168447517,0.829545455,0.998436441,0.976079686,0.904,0.84375,33.22697984,8470
1171,SD INPRES 6/75 TANA BATUE,SD,Negeri,94,8,3,6,900,2071,91,-4.574788,119.714372,-0.690353762,-0.075139119,2,2,0.086956522,0.059082338,0.931818182,0.997827027,0.997164461,0.936,0.90625,33.22052479,8471
3146,SD NEGERI 113 MAMBOTU,SD,Negeri,124,12,2,8,2200,1558,91,-2.585286,121.198596,-0.42268188,-0.092218544,2,2,0.086956522,0.077938404,0.909090909,0.998374539,0.992438563,0.904,0.9375,33.17975729,8472
754,UPTD SD NEGERI 148 BARRU,SD,Negeri,98,8,2,7,1300,2748,91,-4.41703,119.631114,-0.759598535,-0.038281462,2,2,0.086956522,0.06159648,0.920454545,0.997104481,0.995710339,0.936,0.9375,33.17661095,8473
8871,SMK Toraja,SMK,Swasta,26,9,3,7,2200,3689,90,-3.070054,119.830666,-0.751746833,-0.036023967,2,2,0.130434783,0.016341923,0.920454545,0.996100174,0.992438563,0.928,0.90625,33.16140702,8474
5258,UPT SDN 129 INPRES BONTOLOE,SD,Negeri,199,11,0,9,900,1189,92,-5.444643,119.498145,-0.509356951,-0.071701375,2,2,0.043478261,0.125078567,0.897727273,0.998768364,0.997164461,0.912,1,33.15482598,8475
996,SD INPRES 12/79 ABBUMPUNGENG,SD,Negeri,116,7,4,7,1300,2754,91,-4.542563,120.226721,-0.440391194,-0.125578893,2,2,0.086956522,0.072910119,0.920454545,0.997098077,0.995710339,0.944,0.875,33.1483345,8476
9078,SMKN 4 BULUKUMBA,SMK,Negeri,127,19,6,10,1300,1519,90,-5.558762,120.197009,0.66643435,-0.415478717,2,2,0.130434783,0.07982401,0.886363636,0.998416163,0.995710339,0.848,0.8125,33.14402761,8477
7833,SMP NEGERI 3 LIBURENG,SMP,Negeri,146,12,4,14,2200,670,90,-4.541576,120.214254,0.386205749,-0.294970845,2,2,0.130434783,0.091766185,0.840909091,0.99932228,0.992438563,0.904,0.875,33.1437087,8478
6626,SMP NEGERI 6 TAKKALALLA,SMP,Negeri,37,9,2,8,7700,4232,90,-3.609042,119.969199,-0.754037595,0.106620224,2,2,0.130434783,0.023255814,0.909090909,0.995520644,0.97244438,0.928,0.9375,33.14147461,8479
4529,SD Negeri 7 Lancirang,SD,Negeri,241,9,3,10,900,1783,92,-3.846837,119.9297,-0.018797701,-0.605457922,2,2,0.043478261,0.151477058,0.886363636,0.998134402,0.997164461,0.928,0.90625,33.14027358,8480
5727,SD NEGERI 8 SANGGALANGI,SD,Negeri,126,9,3,8,900,3850,91,-2.979943,119.907469,-0.408671749,-0.129607005,2,2,0.086956522,0.079195475,0.909090909,0.995928343,0.997164461,0.928,0.90625,33.13873475,8481
6909,UPTD SMP NEGERI 29 SINJAI,SMP,Negeri,112,9,2,8,900,908,91,-5.11878,120.259049,-0.605974974,-0.084137913,2,2,0.086956522,0.070395977,0.909090909,0.999068268,0.997164461,0.928,0.9375,33.13375509,8482
6314,SD NEGERI 41 BATUPUTIH,SD,Negeri,170,11,1,12,1300,4481,91,-2.894076,120.279257,-0.21218363,-0.1317228,2,2,0.086956522,0.106851037,0.863636364,0.995254892,0.995710339,0.912,0.96875,33.11187167,8483
4590,SD NEGERI 6 WANIO,SD,Negeri,19,7,3,7,3500,2543,90,-3.880129,120.169166,-0.850572554,0.016431203,2,2,0.130434783,0.011942175,0.920454545,0.997323272,0.987712665,0.944,0.90625,33.09811756,8484
6761,UPT SMPN 3 BITTUANG,SMP,Negeri,136,10,4,8,900,2016,91,-3.071544,119.835071,-0.17917309,-0.199133718,2,2,0.086956522,0.08548083,0.909090909,0.997885727,0.997164461,0.92,0.875,33.08325214,8485
8212,SMA STELLA GRACIA SCHOOL,SMA,Swasta,91,5,5,5,443,5325,91,-5.168738361,119.3968948,0.939571331,6.992233447,2,2,0.086956522,0.057196732,0.943181818,0.994354111,0.998825796,0.96,0.84375,33.08281135,8486
592,SD INPRES LAYOA,SD,Negeri,71,22,4,7,2200,4634,90,-5.520427,119.953177,0.124494099,-0.253868041,2,2,0.130434783,0.044626021,0.920454545,0.995091599,0.992438563,0.824,0.875,33.07039057,8487
8433,SMAS YASPIB BONTOLEMPANGAN,SMA,Swasta,107,15,1,7,3500,3875,91,-5.293467,119.733558,-0.550183506,-0.024846999,2,2,0.086956522,0.0672533,0.920454545,0.995901661,0.987712665,0.88,0.96875,33.06129532,8488
414,SD STELLA GRACIA SCHOOL,SD,Swasta,424,24,5,18,444,5325,92,-5.148853,119.44037,2.077719854,-1.05775675,2,2,0.043478261,0.266499057,0.795454545,0.994354111,0.998822161,0.808,0.84375,33.05138992,8489
6280,UPT SDI SAMBALI NO 135 KEPULAUAN SELAYAR,SD,Negeri,0,12,2,0,2200,1396,91,-6.383658,120.646302,-1.351480362,0.096100386,2,2,0.086956522,0,1,0.998547438,0.992438563,0.904,0.9375,33.0360669,8490
431,UPT SPF SD PERCONTOHAN PAM,SD,Negeri,451,23,6,19,5291,4133,92,-5.1506,119.4177,2.373026658,-1.06362323,2,2,0.043478261,0.283469516,0.784090909,0.995626304,0.981201832,0.816,0.8125,33.0236766,8491
3866,SD NEGERI 23 SAMBAU,SD,Negeri,110,7,4,7,1300,730,91,-5.361466,119.621444,-0.457965153,-0.12948246,2,2,0.086956522,0.069138906,0.920454545,0.999258243,0.995710339,0.944,0.875,33.01925396,8492
774,UPTD SD NEGERI 168 BARRU,SD,Negeri,31,10,4,7,900,2375,90,-4.416374,119.622404,-0.547359125,-0.127831651,2,2,0.130434783,0.019484601,0.920454545,0.997502575,0.997164461,0.92,0.875,32.97701229,8493
6288,UPT SDI KARUMPA TIMUR NO 106 KEPULAUAN SELAYAR,SD,Negeri,79,8,2,6,2200,3629,91,-6.269262,120.801477,-0.874586878,0.016308808,2,2,0.086956522,0.049654305,0.931818182,0.996164211,0.992438563,0.936,0.9375,32.97490148,8494
3145,SD NEGERI 112 LEMO,SD,Negeri,191,15,4,11,1300,1358,91,-2.599546,121.198559,0.425577907,-0.321888242,2,2,0.086956522,0.120050283,0.875,0.998587994,0.995710339,0.88,0.875,32.96885562,8495
5025,SD NEGERI 275 JAMPUSERENGE,SD,Negeri,108,10,4,12,2200,3492,90,-4.350191,119.911149,0.044755954,-0.213811879,2,2,0.130434783,0.067881835,0.863636364,0.996310428,0.992438563,0.92,0.875,32.96163883,8496
8593,SMA IT UTSMAN BIN AFFAN,SMA,Swasta,40,15,2,2,3500,4187,91,-4.824455,119.586723,-0.944719039,0.039964135,2,2,0.086956522,0.02514142,0.977272727,0.995568671,0.987712665,0.88,0.9375,32.94719374,8497
1632,SD NEGERI 202 BALLEANGING,SD,Negeri,113,8,4,7,900,3635,91,-5.631169,120.21964,-0.477520376,-0.486919587,2,2,0.086956522,0.071024513,0.920454545,0.996157807,0.997164461,0.936,0.875,32.94438929,8498
2391,SD INPRES BONTO TENE,SD,Negeri,100,9,1,8,2200,3826,91,-5.201177,119.537658,-0.782083437,0.005934101,2,2,0.086956522,0.062853551,0.909090909,0.995953958,0.992438563,0.928,0.96875,32.94079168,8499
6794,UPT SMPN SATAP 4 MAPPAK,SMP,Negeri,28,9,1,3,3500,4850,91,-3.064592,119.843184,-1.335368175,0.149752982,2,2,0.086956522,0.017598994,0.965909091,0.994861067,0.987712665,0.928,0.96875,32.94024491,8500
9177,SMKS MUHAMMADIYAH 4 TALLO,SMK,Swasta,154,6,1,14,2300,483678,85,-5.12443292,119.434359,-0.042167689,1.659114171,2,2,0.347826087,0.096794469,0.840909091,0.483819566,0.992075033,0.952,0.96875,32.93783246,8501
409,SD IT REZKY SYAFAAT,SD,Swasta,35,5,2,4,1300,600,91,-5.139439,119.439425,-1.290580292,0.072629287,2,2,0.086956522,0.021998743,0.954545455,0.999396989,0.995710339,0.96,0.9375,32.9231693,8502
8600,SMAN 12 PANGKAJENE DAN KEPULAUAN,SMA,Negeri,160,19,7,12,1300,711,90,-4.829196,119.583118,1.06085435,-0.515254312,2,2,0.130434783,0.100565682,0.863636364,0.999278522,0.995710339,0.848,0.78125,32.917978,8503
994,SD NEGERI 298 TELLONGENG,SD,Negeri,183,9,2,7,5500,901,92,-4.550474,120.221825,-0.434553613,-0.007117205,2,2,0.043478261,0.115021999,0.920454545,0.999075739,0.980442053,0.928,0.9375,32.90054786,8504
1381,SD NEGERI 28 USA,SD,Negeri,191,8,2,8,2200,1478,92,-4.778791,120.354964,-0.414644962,-0.081173067,2,2,0.043478261,0.120050283,0.909090909,0.998459921,0.992438563,0.936,0.9375,32.88021903,8505
7667,SMP NEGERI 1 MAIWA,SMP,Negeri,297,22,5,22,1300,2945,90,-3.565681,119.761658,1.996805463,-0.674979772,2,2,0.130434783,0.186675047,0.75,0.996894228,0.995710339,0.824,0.84375,32.87352598,8506
8334,SMAN 27 BONE,SMA,Negeri,169,15,6,14,2200,2005,90,-4.543492,120.212773,0.902056062,-0.432422631,2,2,0.130434783,0.106222502,0.840909091,0.997897467,0.992438563,0.88,0.8125,32.86964332,8507
6768,UPT SMP KRISTEN MADANDAN,SMP,Swasta,48,4,3,10,1300,4738,90,-3.06462,119.840108,-0.7068822,-0.052431809,2,2,0.130434783,0.030169705,0.886363636,0.994980602,0.995710339,0.968,0.90625,32.86666123,8508
7240,UPT SMP NEGERI 1 MALANGKE BARAT,SMP,Negeri,188,17,7,14,3500,3506,90,-2.546364,120.459208,1.21548131,-0.482296626,2,2,0.130434783,0.118164676,0.840909091,0.996295486,0.987712665,0.864,0.78125,32.85219391,8509
173,SD ISLAM TERPADU UNGGULAN MAWADDAH,SD,Swasta,245,10,3,14,32000,300,91,-5.150615,119.438878,0.690315179,0.339781397,2,2,0.086956522,0.153991201,0.840909091,0.999717172,0.884106442,0.92,0.90625,32.84765398,8510
1981,SD NEGERI 79 GURA,SD,Negeri,121,15,2,8,900,2195,91,-3.561999,119.758908,-0.305644456,-0.154452763,2,2,0.086956522,0.076052797,0.909090909,0.997694684,0.997164461,0.88,0.9375,32.83873539,8511
4845,SD Neg No 241 Ili,SD,Negeri,113,9,1,9,3500,4005,91,-5.117798,120.256566,-0.660074804,0.013633256,2,2,0.086956522,0.071024513,0.897727273,0.995762915,0.987712665,0.928,0.96875,32.81677085,8512
8122,SMP NASIONAL,SMP,Swasta,319,11,4,20,7920,2400,91,-5.1567,119.4161,1.238051147,-0.725765668,2,2,0.086956522,0.200502828,0.772727273,0.997475893,0.971644612,0.912,0.875,32.81195606,8513
2973,SD NEGERI 546 SINANGKALA,SD,Negeri,193,11,4,12,900,4686,91,-2.660661,121.13791,0.247593102,-0.639292769,2,2,0.086956522,0.121307354,0.863636364,0.995036101,0.997164461,0.912,0.875,32.81017156,8514
8443,SMA ISLAM TERPADU AL QALAM GOWA BOARDING SCHOOL,SMA,Swasta,51,9,1,5,1300,4971,91,-5.290685,119.747692,-1.144710114,0.063122729,2,2,0.086956522,0.032055311,0.943181818,0.994731927,0.995710339,0.928,0.96875,32.80054714,8515
6238,UPT SDI TARUPA NO 95 KEPULAUAN SELAYAR,SD,Negeri,121,10,4,7,7700,2510,91,-6.296624,120.705493,-0.229515305,-0.028032228,2,2,0.086956522,0.076052797,0.920454545,0.997358493,0.97244438,0.92,0.875,32.78184868,8516
6918,UPTD SMP NEGERI 27 SINJAI,SMP,Negeri,81,12,3,5,2200,4786,91,-5.125453,120.247104,-0.602225661,-0.062441649,2,2,0.086956522,0.050911376,0.943181818,0.994929373,0.992438563,0.904,0.90625,32.77220402,8517
8355,SMAN 11 BONE,SMA,Negeri,200,37,3,26,1300,4233,88,-4.537339,120.225573,3.140118433,-1.018455348,2,2,0.217391304,0.125707102,0.704545455,0.995519577,0.995710339,0.704,0.90625,32.75721856,8518
2785,UPT SD NEGERI 5 BATANG,SD,Negeri,166,9,1,7,900,5000,92,-5.686722,119.346215,-0.678832428,-0.036521672,2,2,0.043478261,0.104336895,0.920454545,0.994700976,0.997164461,0.928,0.96875,32.74714241,8519
2342,SD MUHAMMADIYAH DATARANG,SD,Swasta,96,5,1,9,1300,3032,91,-5.330994,119.758714,-0.91056946,0.019484826,2,2,0.086956522,0.060339409,0.897727273,0.996801375,0.995710339,0.96,0.96875,32.74541551,8520
4547,SD NEGERI 16 TANRUTEDONG,SD,Negeri,93,7,3,7,900,3829,91,-3.562062,120.016177,-0.663488779,-0.072488891,2,2,0.086956522,0.058453803,0.920454545,0.995950756,0.997164461,0.944,0.90625,32.72556338,8521
8237,SMAS IT RAFFASYA BAITUL MAKMUR,SMA,Swasta,45,0,1,6,10000,528,91,-5.119686004,119.4351086,0.107978329,7.399541841,2,2,0.086956522,0.028284098,0.931818182,0.999473833,0.964083176,1,0.96875,32.72195921,8522
7488,UPT SMP NEGERI 1 RUMBIA,SMP,Negeri,437,37,12,18,1300,3857,91,-5.671231,119.740616,3.880904722,-1.188127094,2,2,0.086956522,0.274670019,0.795454545,0.995920872,0.995710339,0.704,0.625,32.6890844,8523
7862,SMPN SATAP 3 PONRE,SMP,Negeri,38,10,1,4,5500,2351,91,-4.540036,120.21198,-1.242457532,-0.192105096,2,2,0.086956522,0.023884349,0.954545455,0.997528189,0.980442053,0.92,0.96875,32.68809712,8524
1061,SD INPRES 12/79 KAMPUNO,SD,Negeri,80,8,0,8,5500,1120,91,-4.551131,120.217045,-1.010166391,0.137981594,2,2,0.086956522,0.050282841,0.909090909,0.998842006,0.980442053,0.936,1,32.68392137,8525
8052,SMP IT ALFIKRI MAKASSAR,SMP,Swasta,135,11,2,9,13300,1500,91,-5.13596198,119.5129773,0.533275362,3.930479097,2,2,0.086956522,0.084852294,0.897727273,0.998436441,0.952086666,0.912,0.9375,32.68217005,8526
2472,SD INPRES BATUNAPARA,SD,Negeri,85,8,1,8,900,1369,91,-5.325915,119.930183,-0.881505061,-0.00694941,2,2,0.086956522,0.053425519,0.909090909,0.998576254,0.997164461,0.936,0.96875,32.67460651,8527
9112,SMK PELAYARAN LINTAS NUSANTARA BARRU,SMK,Swasta,126,9,4,8,5500,1471,91,-4.421713,119.635217,-0.209535138,-0.087594734,2,2,0.086956522,0.079195475,0.909090909,0.998467392,0.980442053,0.928,0.875,32.67191703,8528
7357,SMP NEGERI 3 BUA,SMP,Negeri,40,11,4,8,900,3253,90,-2.603523,120.343384,-0.402182281,-0.155731746,2,2,0.130434783,0.02514142,0.909090909,0.996565507,0.997164461,0.912,0.875,32.65960651,8529
2488,SD INPRES BATUMENTENG,SD,Negeri,75,7,1,7,5500,3673,91,-5.276324,120.011162,-0.984675193,0.127640669,2,2,0.086956522,0.047140163,0.920454545,0.996117251,0.980442053,0.944,0.96875,32.65931632,8530
7261,UPT SMP NEGERI 4 SATAP SEKO,SMP,Negeri,41,10,2,4,1300,984,91,-2.53371,120.455107,-1.044966362,0.01217279,2,2,0.086956522,0.025769956,0.954545455,0.998987155,0.995710339,0.92,0.9375,32.65127978,8531
6609,SMP NEGERI 1 BELAWA,SMP,Negeri,257,25,10,21,7700,1990,89,-4.280899,120.182279,2.789053135,-0.77812898,2,2,0.173913043,0.161533627,0.761363636,0.997913476,0.97244438,0.8,0.6875,32.63411576,8532
5178,UPT SD INPRES 119 BONTOSUNGGU,SD,Negeri,173,10,2,7,1300,1618,92,-5.451619,119.491663,-0.454487412,-0.100098482,2,2,0.043478261,0.108736644,0.920454545,0.998310503,0.995710339,0.92,0.9375,32.62880621,8533
6521,UPT SMPN BARUGAIA NO 27 KEPULAUAN SELAYAR,SMP,Negeri,76,16,4,9,7700,2934,90,-6.415648,120.437292,0.062018353,-0.105161368,2,2,0.130434783,0.047768699,0.897727273,0.996905968,0.97244438,0.872,0.875,32.62689827,8534
9170,SMKS KESEHATAN TERPADU MEGA REZKY MAKASSAR,SMK,Swasta,279,11,5,15,33000,705,91,-5.172146218,119.4524799,2.765004003,7.337127311,2,2,0.086956522,0.175361408,0.829545455,0.999284925,0.880471136,0.912,0.84375,32.61661073,8535
8258,SMAS DUNIA HARAPAN MAKASSAR,SMA,Swasta,56,2,2,10,30000,1200,90,-5.178797074,119.3976099,0.868292343,7.719235104,2,2,0.130434783,0.035197989,0.886363636,0.998756624,0.891377054,0.984,0.9375,32.59956562,8536
241,SD SWASTA FILADELFIA,SD,Swasta,0,13,2,0,3459,10000,91,-5.143749,119.433009,-1.290054434,0.130917948,2,2,0.086956522,0,1,0.989364597,0.987861713,0.896,0.9375,32.59865749,8537
6974,SMP SATAP 8 BATU,SMP,Negeri,16,9,0,4,2200,1028,91,-3.789293,119.862748,-1.465164147,0.150864182,2,2,0.086956522,0.010056568,0.954545455,0.998940195,0.992438563,0.928,1,32.59204833,8538
7042,UPT SMP NEGERI 9 PINRANG,SMP,Negeri,161,17,7,13,2200,1141,90,-3.782877,119.660534,1.054671642,-0.488002846,2,2,0.130434783,0.101194217,0.852272727,0.998819593,0.992438563,0.864,0.78125,32.58842751,8539
4290,UPT SD NEGERI 107 PINRANG,SD,Negeri,80,8,2,7,1300,2797,91,-3.589042,120.021505,-0.807269042,-0.024645519,2,2,0.086956522,0.050282841,0.920454545,0.997052184,0.995710339,0.936,0.9375,32.58040442,8540
2573,UPT SD NEGERI 18 BANGKALA,SD,Negeri,233,8,0,7,1300,4741,93,-5.612393,119.581076,-0.687007101,-0.003782053,2,2,0,0.146448774,0.920454545,0.9949774,0.995710339,0.936,1,32.51992685,8541
5712,SD NEGERI 2 RANTEBUA,SD,Negeri,79,8,2,7,1300,3627,91,-2.974676,119.909179,-0.809662497,-0.022473253,2,2,0.086956522,0.049654305,0.920454545,0.996166346,0.995710339,0.936,0.9375,32.51903939,8542
7174,UPTD SMPN 22 Bantimurung,SMP,Negeri,309,19,8,16,900,4631,91,-5.011774,119.574188,1.927263264,-0.697982252,2,2,0.086956522,0.194217473,0.818181818,0.995094801,0.997164461,0.848,0.75,32.51113407,8543
5462,UPT SDN 8 RANTETAYO,SD,Negeri,90,9,3,7,900,2075,91,-3.073897,119.84109,-0.652672147,-0.445343419,2,2,0.086956522,0.056568196,0.920454545,0.997822758,0.997164461,0.928,0.90625,32.50357105,8544
6558,UPT SMPN ALASA NO 46 KEPULAUAN SELAYAR,SMP,Negeri,59,13,7,7,3500,1095,90,-6.507349,120.709255,0.16341564,-0.26350374,2,2,0.130434783,0.037083595,0.920454545,0.998868688,0.987712665,0.896,0.78125,32.49239337,8545
132,SD KARTIKA XX1 MAKASSAR,SD,Swasta,255,20,5,14,7680,2350,91,-5.1558,119.4166,1.187768412,-0.757424493,2,2,0.086956522,0.160276556,0.840909091,0.997529257,0.972517086,0.84,0.84375,32.49005136,8546
5523,UPT SDN 5 MAPPAK,SD,Negeri,61,7,2,6,2200,3112,91,-3.073324,119.844825,-0.970354126,0.031081494,2,2,0.086956522,0.038340666,0.931818182,0.996715993,0.992438563,0.944,0.9375,32.48940925,8547
4364,UPT SD NEGERI 69 PINRANG,SD,Negeri,76,7,2,7,900,4912,91,-3.195745,119.792343,-0.866630399,-0.014000581,2,2,0.086956522,0.047768699,0.920454545,0.994794896,0.997164461,0.944,0.9375,32.48408523,8548
4826,SD Neg No 251 Balapangi,SD,Negeri,51,8,1,6,1300,2899,91,-5.11472,120.254415,-1.117791876,0.052063003,2,2,0.086956522,0.032055311,0.931818182,0.996943322,0.995710339,0.936,0.96875,32.46936781,8549
8476,SMAN 7 JENEPONTO,SMA,Negeri,510,32,10,20,2200,984,92,-5.66665,119.738305,3.69859483,-1.096711795,2,2,0.043478261,0.320553111,0.772727273,0.998987155,0.992438563,0.744,0.6875,32.4644723,8550
4255,UPT SD NEGERI 78 PINRANG,SD,Negeri,164,7,2,7,3500,3559,92,-3.59785,119.540388,-0.5956015,-0.012365272,2,2,0.043478261,0.103079824,0.920454545,0.99623892,0.987712665,0.944,0.9375,32.44808532,8551
8201,SMAS KARTIKA XX  I MAKASSAR,SMA,Swasta,724,31,12,34,55000,8210,91,-5.142589405,119.4672128,7.601941806,6.705859552,2,2,0.086956522,0.455059711,0.613636364,0.991275021,0.800494402,0.752,0.625,32.44528782,8552
7283,UPT SMP NEGERI 5 SATAP SABBANG SELATAN,SMP,Negeri,83,16,6,9,1300,2578,90,-2.534272,120.444403,0.336264409,-0.339622355,2,2,0.130434783,0.052168448,0.897727273,0.997285918,0.995710339,0.872,0.8125,32.42205156,8553
277,SD ISLAM ALAZHAR 34 MAKASSAR,SD,Swasta,579,58,3,30,10000,3200,91,-5.13782,119.442479,4.778364641,-1.092966336,2,2,0.086956522,0.363922062,0.659090909,0.996622072,0.964083176,0.536,0.90625,32.41449575,8554
5647,SD Negeri 15 Buntu Pepasan,SD,Negeri,93,11,3,7,2200,1196,91,-2.972758,119.898498,-0.469623478,-0.100321961,2,2,0.086956522,0.058453803,0.920454545,0.998760893,0.992438563,0.912,0.90625,32.39589655,8555
8607,SMAN 8 PANGKAJENE DAN KEPULAUAN,SMA,Negeri,213,22,11,13,900,3647,90,-4.840439,119.57242,1.973124461,-1.126203784,2,2,0.130434783,0.133878064,0.852272727,0.996145,0.997164461,0.824,0.65625,32.3894535,8556
7695,SMP NEGERI 5 ENREKANG,SMP,Negeri,242,24,5,13,2200,3421,91,-3.567567,119.759396,1.29097979,-0.510477196,2,2,0.086956522,0.152105594,0.852272727,0.996386204,0.992438563,0.808,0.84375,32.37942554,8557
8224,SMAS COKROAMINOTO TAMALANREA,SMA,Swasta,95,7,3,12,10000,17061,90,-5.134729165,119.4979876,1.326382203,7.165106557,2,2,0.130434783,0.059710874,0.863636364,0.981828564,0.964083176,0.944,0.90625,32.3762638,8558
5478,UPT SDN 4 MASANDA,SD,Negeri,94,7,4,7,2200,3157,91,-3.069805,119.842748,-0.491534534,-0.095740884,2,2,0.086956522,0.059082338,0.920454545,0.996667965,0.992438563,0.944,0.875,32.37054756,8559
231,SD ISLAM TERPADU DARUL FIKRI MAKASSAR,SD,Swasta,720,61,2,26,105000,1403,92,-5.153354,119.426175,5.732277504,0.876636016,2,2,0.043478261,0.452545569,0.704545455,0.998539967,0.618729097,0.512,0.9375,32.36294538,8560
8407,SMAS IT YUHANA FOUR DALLE GOWA,SMA,Swasta,76,5,0,9,2200,4430,91,-5.278346,119.751926,-1.113068809,0.100186728,2,2,0.086956522,0.047768699,0.897727273,0.995309323,0.992438563,0.96,1,32.35671802,8561
7265,UPT SMP NEGERI 8 SATAP SEKO,SMP,Negeri,48,12,3,4,900,1561,91,-2.549477,120.45552,-0.851638228,-0.413877977,2,2,0.086956522,0.030169705,0.954545455,0.998371337,0.997164461,0.904,0.90625,32.33961927,8562
3500,UPT SD NEGERI 071 PARANTA,SD,Negeri,35,8,5,8,1300,4909,90,-2.538713,120.443696,-0.39076316,-0.151603708,2,2,0.130434783,0.021998743,0.909090909,0.994798098,0.995710339,0.936,0.84375,32.33848858,8563
6896,SMP NEGERI 4 LILIRIAJA,SMP,Negeri,133,11,4,9,3500,747,91,-4.354483,119.916376,-0.043343068,-0.17239325,2,2,0.086956522,0.083595223,0.897727273,0.9992401,0.987712665,0.912,0.875,32.33481016,8564
7856,SMP AL ISLAM WELLULANG,SMP,Swasta,123,8,5,8,2200,4794,91,-4.536952,120.228979,-0.134000277,-0.178160143,2,2,0.086956522,0.077309868,0.909090909,0.994920835,0.992438563,0.936,0.84375,32.33082481,8565
326,SDIT IKHTIAR,SD,Swasta,0,16,3,0,2000,1230,91,-5.1218,119.4289,-1.092537541,-0.38875269,2,2,0.086956522,0,1,0.998724606,0.993165625,0.872,0.90625,32.32747499,8566
7883,SMP NEGERI 3 SALOMEKKO,SMP,Negeri,81,9,5,11,3500,1123,90,-4.550663,120.213219,0.020533122,-0.197947441,2,2,0.130434783,0.050911376,0.875,0.998838804,0.987712665,0.928,0.84375,32.32442527,8567
8419,SMAS HASANUDDIN,SMA,Swasta,57,3,3,6,5500,859,91,-5.279471,119.734222,-0.977217945,0.096128428,2,2,0.086956522,0.035826524,0.931818182,0.999120565,0.980442053,0.976,0.90625,32.30572626,8568
8453,SMAN 11 GOWA,SMA,Negeri,286,21,5,11,1300,2062,92,-5.293256,119.745172,1.125591753,-0.488625001,2,2,0.043478261,0.179761157,0.875,0.997836632,0.995710339,0.832,0.84375,32.29646805,8569
2799,SD NEGERI 586 RAJA,SD,Negeri,153,7,2,7,900,695,92,-2.840605,120.179293,-0.650131898,-0.06482428,2,2,0.043478261,0.096165933,0.920454545,0.999295598,0.997164461,0.944,0.9375,32.29051016,8570
8520,SMAN 13 LUWU TIMUR,SMA,Negeri,266,16,3,12,2200,1778,92,-2.598081,121.205099,0.6099507,-0.319977635,2,2,0.043478261,0.167190446,0.863636364,0.998139738,0.992438563,0.872,0.90625,32.28584191,8571
5480,UPT SDN 6 MASANDA,SD,Negeri,112,7,3,9,3500,3068,91,-3.0628,119.83892,-0.512215655,-0.409317654,2,2,0.086956522,0.070395977,0.897727273,0.996762953,0.987712665,0.944,0.90625,32.28451574,8572
9094,SMKS BARUNA JAYA WATAMPONE,SMK,Swasta,43,8,2,11,1300,2342,90,-4.546272,120.228061,-0.620685681,-0.066773046,2,2,0.130434783,0.027027027,0.875,0.997537795,0.995710339,0.936,0.9375,32.28143512,8573
8206,SMAN 20 MAKASSAR,SMA,Negeri,581,41,5,26,10600,6440,92,-5.202380156,119.3980983,5.583797965,6.231564776,2,2,0.043478261,0.365179133,0.704545455,0.993164099,0.961901992,0.672,0.84375,32.27709278,8574
